delta,theta,alpha,beta,gama,Raw Data,Color
2.87152827135,-1.14103005264,3.08137977838,-0.480549169472,9.72852929601,-281,red
3.09382324303,-1.3211087188,1.99451505827,-3.31117899216,10.4493825736,119,red
3.29507828616,-1.47318386549,0.570764426319,-8.59691672086,-7.88731900284,22,red
3.46921013307,-1.58594781076,-1.07585008018,-13.318787068,-18.4470671855,-264,red
3.61015093451,-1.64837184156,-2.7976716219,-14.362753135,-2.69899599204,230,red
3.71195612794,-1.65026271573,-4.42797031098,-10.2014311858,23.5141116015,-261,red
3.76889604453,-1.58285180124,-5.79845362947,-1.69722588551,27.6597838431,61,red
3.77553538034,-1.43938163528,-6.75757582071,8.32873704548,0.711332781167,199,red
3.72681386875,-1.21564347098,-7.18731463989,16.4505591415,-30.0881565224,-235,red
3.61814521684,-0.91041701899,-7.01631240832,20.1457389491,-31.9298249827,283,red
3.44553901872,-0.525780915725,-6.22796677711,18.6635342693,-3.55294168928,-163,red
3.20573160946,-0.0672879885726,-4.8629186258,12.9126398799,24.985777475,-88,red
2.89630384921,0.455986535859,-3.01606096836,4.67215545157,27.3684982898,224,red
2.51576791347,1.03151549406,-0.828611946276,-4.21802148143,7.65623935025,-299,red
2.0636195597,1.64351191398,1.52399765514,-12.1891755097,-10.5180717799,218,red
1.54036158366,2.27325168186,3.84744076658,-17.8254795807,-13.7468593929,-102,red
0.947501576162,2.89952833498,5.94570419678,-19.7517754706,-9.32625154073,-169,red
0.28752325386,3.4992322611,7.63863977056,-16.932042817,-7.70244752197,257,red
-0.436169564273,4.04804083341,8.77824401302,-9.34158785124,-5.49274934288,-292,red
-1.21933055016,4.52120737853,9.26221687873,1.46846026645,6.44694971858,138,red
-2.05696066854,4.89443482496,9.04358750598,12.4499226202,22.9396664005,7,red
-2.94340546578,5.14480927854,8.13544286382,19.9525525969,24.1380229436,-231,red
-3.87245754296,5.251760988,6.61018758499,21.130598006,0.298243070589,291,red
-4.83746209173,5.19801584706,4.59327260028,15.227260393,-29.8924667314,-249,red
-5.83142169553,4.97049965093,2.2518975601,4.09718990322,-35.2704118418,0,red
-6.84709957189,4.56115329936,-0.220321246239,-8.36474393646,-7.42797370915,59,red
-7.87712904963,3.96760949773,-2.62136752045,-17.721023571,27.1037903235,-277,red
-8.9141339653,3.19368860957,-4.7597784494,-20.7484196149,34.7129578001,290,red
-9.95085123517,2.24969119454,-6.4724648463,-16.6310916116,10.9198917419,-135,red
-10.9802367144,1.15248200407,-7.63933390244,-7.09396449334,-17.2935263077,-33,red
-11.9955394809,-0.0746374447661,-8.19311370876,4.4378933837,-23.7180196441,198,red
-12.9903461246,-1.40228102077,-8.12356380231,14.138728995,-9.55236618944,-291,red
-13.9586054349,-2.79556954624,-7.47597428864,19.0053094332,5.05439757068,243,red
-14.8946419542,-4.2149650353,-6.34439111785,17.6892584605,8.21575646854,-33,red
-15.7931608347,-5.61733393818,-4.86041466282,10.8198892434,5.86318779478,-165,red
-16.6492437884,-6.95721208514,-3.1787815381,0.778269152881,6.07276285365,227,red
-17.4583437821,-8.18824163533,-1.461301865,-9.07188536315,5.18886907647,-266,red
-18.2162885708,-9.26474290415,0.139158084442,-15.5121647621,-3.66026337136,132,red
-18.9192951523,-10.1433667328,1.49313219547,-16.5626386737,-14.580387365,23,red
-19.5639915981,-10.7847603838,2.50619049215,-12.1289652073,-12.6663956147,-261,red
-20.1474439271,-11.1551772991,3.12675194803,-3.97824078016,4.71296159058,215,red
-20.667192861,-11.2279676338,3.34934220277,4.91597569436,19.6401037424,-284,red
-21.1213065241,-10.9848896352,3.21299338801,11.4283345334,13.7472096205,-5,red
-21.5084486532,-10.4171797581,2.795040059,13.3965858917,-7.6399104631,80,red
-21.827956214,-9.52632108589,2.20106893315,10.4039697154,-20.1763712926,-317,red
-22.0799155525,-8.32445558121,1.55217139931,3.91172933043,-9.89889929036,231,red
-22.265227538,-6.83440116478,0.970834374446,-3.3604045204,9.85258705255,-245,red
-22.3856574131,-5.08925657058,0.566825787869,-8.58827933146,15.6245472825,-105,red
-22.4438690452,-3.13159873854,0.424373732581,-10.0316095383,2.85872570311,197,red
-22.4434432704,-1.01229518321,0.591845324972,-7.69580765659,-10.1416372287,-299,red
-22.388871052,1.2110384543,1.07504324074,-3.13573558151,-7.00116225154,217,red
-22.2855096468,3.47589190845,1.8349418658,1.4559169766,5.94143178676,-102,red
-22.1395002787,5.7169558698,2.79014621847,4.32586167101,9.17405477308,-141,red
-21.9576544937,7.86837013594,3.82383636741,4.83663814128,-3.22821354795,289,red
-21.7473177161,9.86602620054,4.79457804309,3.49728893981,-14.7974854691,-285,red
-21.5162134655,11.6498288594,5.55012887618,1.48783574107,-7.84915822009,135,red
-21.2722733535,13.1658217555,5.9430866126,-0.00170665882788,12.1659313469,-17,red
-21.0234666956,14.3680794074,5.84694460859,-0.315359518663,21.20039167,-195,red
-20.7776414373,15.220281668,5.1710912945,0.465416654182,6.16140533486,338,red
-20.5423763562,15.6969135575,3.87346626001,1.72332260252,-17.313072283,-203,red
-20.3248342876,15.7840607265,1.9697808467,2.75106868112,-22.4772386452,80,red
-20.1316111187,15.4797828051,-0.461735541271,3.11565474134,-3.68691487166,68,red
-19.9685932532,14.7940457307,-3.28107921999,2.6909115,16.9692929953,-275,red
-19.8408434162,13.7482049517,-6.29336542629,1.43927944981,17.0718561324,281,red
-19.7525255621,12.3740596259,-9.26181445209,-0.723965160712,0.407834175507,-122,red
-19.706862838,10.7125330455,-11.9259348903,-3.74787331684,-10.665125249,-43,red
-19.7061156595,8.81205617986,-14.0233878709,-7.08781552767,-5.41180589,116,red
-19.7515803906,6.72672774698,-15.3137753786,-9.60425847913,3.16089704442,-310,red
-19.8436200685,4.51431974433,-15.6024234628,-9.97829349382,-0.368452178082,242,red
-19.9817310697,2.23420898977,-14.7619595421,-7.43222778675,-9.85909580495,-68,red
-20.1646329197,-0.0546673595472,-12.7493266548,-2.25917422689,-6.00329029873,-152,red
-20.390363766,-2.29573409025,-9.61616160088,4.17614017793,13.2358319021,215,red
-20.6563774723,-4.43650290181,-5.51120895635,9.91854528065,24.0152942142,-243,red
-20.9596443314,-6.43004364439,-0.674219156827,13.1309452761,6.61786586573,169,red
-21.296750236,-8.2361525016,4.5785476941,12.76702052,-24.0234338515,33,red
-21.6639854805,-9.82218003647,9.87635021613,8.96968396075,-31.7178153714,-194,red
-22.0574188693,-11.1635037166,14.8218738755,3.02293912119,-3.95017713625,259,red
-22.4729617964,-12.2436556026,19.0226759928,-3.15293724451,29.2887431017,-204,red
-22.9064276298,-13.0541317451,22.1234694222,-7.73646871548,30.0688654233,115,red
-23.3535841469,-13.5939148847,23.8365320106,-9.6183536468,-1.44523680147,172,red
-23.8101918706,-13.8687476707,23.9676909715,-8.65040635518,-27.7778962724,-221,red
-24.2720215632,-13.8902026232,22.4356214027,-5.51805431048,-20.386398162,338,red
-24.7348518461,-13.6746091136,19.2825950854,-1.40559294409,7.41519974909,-124,red
-25.194452995,-13.241905741,14.6754409293,2.3751788873,20.6299205631,52,red
3.2674574932e-06,3.2674574932e-06,3.40482411873e-05,0.00810007563626,0.0265605067714,281,red
3.53422617027e-05,3.49765881006e-05,0.000348746074256,0.0677556804256,0.13238572081,-226,red
0.000192600675007,0.00018796173804,0.00177043946406,0.260971706499,0.155693291193,323,red
0.000718424691101,0.000688540859508,0.00603828939492,0.608218760555,-0.361764356614,-71,red
0.00209198438478,0.00196007300106,0.015747184356,0.911893056487,-1.23591135357,-92,red
0.00511244922312,0.0046598026521,0.0336670287127,0.732130706323,-0.890725314534,336,red
0.0109645626021,0.00967018685544,0.0614644458147,-0.36681799745,1.79866898922,-214,red
0.0212647720693,0.018043474464,0.0982145284928,-2.36816813003,4.61283122406,232,red
0.0380952688965,0.0309107042333,0.139267473276,-4.47639160004,2.94267924591,35,red
0.0640266009884,0.0493625745396,0.175891058858,-5.29561727678,-4.3906362209,-102,red
0.102125549897,0.0743080138525,0.195910851321,-3.56914913302,-10.8989434194,392,red
0.155950414935,0.106323782315,0.185428484829,0.923823682941,-7.31496709162,-118,red
0.229545096575,0.145518693347,0.131550656108,6.91299844614,6.88285568145,200,red
0.327441820244,0.191433404103,0.0257610832343,11.9701036888,18.7474366268,152,red
0.45466787159,0.242979414163,-0.132813219458,13.5007008737,13.3847211605,-121,red
0.61674421297,0.298410704329,-0.33510828382,9.94260573791,-7.84327668887,389,red
0.819668170715,0.355324167683,-0.561457277634,1.64906399165,-24.5360586815,-91,red
1.06988028212,0.410691903155,-0.782834030827,-8.95137542974,-17.7518470575,69,red
1.37421496605,0.460926752017,-0.9639706303,-18.0889718246,7.30806909589,231,red
1.73982700335,0.501973337727,-1.06807314085,-22.0919879813,24.6831262834,-186,red
2.17408903371,0.529419396864,-1.06251099316,-18.9389087457,16.3882633105,354,red
2.68446412376,0.538630696129,-0.924546555546,-9.19891742749,-6.82655223626,-182,red
3.27836081385,0.524915173912,-0.646100983766,4.08615338987,-18.6491799792,315,red
3.96298122199,0.483723147483,-0.236664884764,16.5359100595,-8.47702595276,-26,red
4.74517233351,0.410886870477,0.27622744772,24.077861851,7.76224851411,-55,red
5.63128145269,0.302889653671,0.849049053465,24.3877076265,9.47595838451,356,red
6.62701249922,0.157147084014,1.4265350737,17.5792527819,-2.78309080549,-195,red
7.73728874782,-0.0277103585881,1.94763407718,6.00864199265,-9.90944874893,224,red
8.96612976812,-0.25156363493,2.35244492788,-6.63194020364,-0.714402897283,42,red
10.3165402972,-0.512562349299,2.58918471776,-16.5956935097,12.7034105669,-155,red
11.7904045063,-0.806939012668,2.6202202346,-21.2896158893,11.0429382996,365,red
13.3883844327,-1.12889923009,2.42643917728,-19.9741198536,-5.81919955984,-184,red
15.1098307034,-1.47059403591,2.00959557724,-13.7315724444,-17.4134643632,70,red
16.9527123086,-1.82217864931,1.39249395941,-4.837507554,-8.87532036402,120,red
18.9135597154,-2.17197099357,0.616977250343,4.08554983993,9.50187473196,-232,red
20.9874149642,-2.50671920569,-0.260056231717,10.813897671,15.4816904011,331,red
23.1677937304,-2.81197011985,-1.17202160969,14.0341161074,3.38483837404,-99,red
25.4466741943,-3.0725154316,-2.0486024335,13.5717380835,-9.89705675288,-4,red
27.8145252538,-3.27289097888,-2.82157055052,10.2795034819,-8.34806078623,232,red
30.260372806,-3.39791645307,-3.43004476709,5.57566442643,2.79660466373,-229,red
32.7718968996,-3.43326691683,-3.82495087102,0.820126567981,6.69262781513,275,red
35.3355566612,-3.36606106594,-3.97248147626,-3.14242227763,-0.7081228748,67,red
37.9367469834,-3.18544191576,-3.85634943822,-6.04004408596,-6.2373381976,-30,red
40.5599957942,-2.88311972131,-3.47867392771,-7.8782975769,-0.187590913062,357,red
43.1892033691,-2.45385500812,-2.85954315779,-8.60146005,8.5091212444,-179,red
45.807913501,-1.89587278243,-2.03550737228,-8.01387342358,5.02123684884,242,red
48.3995996631,-1.21120673558,-1.05731729386,-6.00188461037,-8.51128365814,129,red
50.9479491505,-0.405972309876,0.0128694516644,-2.82428487509,-13.3746449001,-168,red
53.4371325077,0.509437851028,1.10475842583,0.818397117418,0.356720861688,369,red
55.852046765,1.52024493168,2.14370067966,4.02921419914,17.5825417116,-136,red
58.1785265048,2.60727672697,3.05509033058,6.13152654599,15.2792271268,138,red
60.4035246598,3.74708511175,3.76946618275,6.98581893667,-7.2270361719,179,red
62.5152629631,4.91220679504,4.22816953631,6.96306734002,-24.6543140237,-247,red
64.5033460361,6.0715758263,4.38909731013,6.55780563977,-15.435531705,304,red
66.3588294908,7.1910875201,4.23185866236,5.90590507577,11.7358535079,-162,red
68.0742367057,8.23431216572,3.76160783501,4.59241780954,27.4538038812,-17,red
69.643528445,9.16336015344,3.01094859504,1.95943521173,15.2838805784,277,red
71.0620365544,9.93989952449,2.03946960768,-2.2516696515,-10.9373211699,-249,red
72.3263795764,10.5263241041,0.930683941715,-7.36551969394,-24.5505923614,256,red
73.4343743049,10.8870552321,-0.213712278896,-11.7908680956,-15.0663764393,-81,red
74.3849442286,10.9899350888,-1.28222450566,-13.7132484318,4.46073157596,-86,red
75.1780215144,10.8076550734,-2.16420891347,-12.0860183187,15.7003742103,353,red
75.814446106,10.319162186,-2.76188840382,-7.27491619232,13.6902176546,-249,red
76.2958743248,9.51099026876,-3.0023756269,-0.917961811148,5.61749494482,181,red
76.6247027278,8.37845333178,-2.84823002729,4.88639052113,-2.48740275283,-8,red
76.8039958553,6.92662107387,-2.30524061819,8.5283772625,-10.3996722548,-203,red
76.8374034208,5.17099874272,-1.42624883686,9.47641651169,-15.8438605026,342,red
76.7290646642,3.13785592864,-0.309942564772,8.32393373606,-11.0188279164,-171,red
76.4835141622,0.864178993783,0.906134990511,6.38853269954,6.4187932947,97,red
76.1056063343,-1.60276091384,2.05839490825,5.05012569738,22.9405482705,147,red
75.600461106,-4.20623289674,2.97482011634,5.03200065125,19.4244475081,-221,red
74.9734232923,-6.8812676342,3.49549264273,5.92679976211,-4.84395324414,322,red
74.2300288281,-9.5562608332,3.4936060769,6.28734284527,-25.6468458734,-158,red
73.3759743041,-12.1549237988,2.89434497167,4.36723409125,-19.1724855278,-18,red
72.4170852626,-14.5985301914,1.68909555381,-0.802883145173,8.32667677529,173,red
71.359273692,-16.8083974392,-0.0571729916027,-8.59071778079,25.1611152802,-266,red
70.2084792972,-18.7085230699,-2.20672978634,-16.679887623,11.4330818585,262,red
68.9705991,-20.2282749904,-4.55844128715,-21.850601549,-16.0059941227,-21,red
67.6514173966,-21.3050205797,-6.8649642201,-21.3289856953,-23.423103377,-100,red
66.2565480788,-21.8865785257,-8.85620579065,-14.1348380304,-1.56124468931,268,red
64.7913903064,-21.9333931468,-10.2668994758,-1.82635619805,22.9501912337,-221,red
63.2610921268,-21.4203463338,-10.8656726858,11.7844029463,20.5863637418,194,red
61.6705189806,-20.3381320525,-10.4826321445,21.9793896778,-5.13252473032,50,red
60.0242254107,-18.6941320442,-9.03244935479,25.0534168067,-23.4000258771,-195,red
58.326426697,-16.5127505899,-6.53024154285,19.9470641696,-14.7054748039,300,red
56.5809636768,-13.8351889457,-3.09817665844,8.79051888217,7.18299451062,-171,red
54.7912591681,-10.7186547587,1.0384868316,-3.93375821553,15.6253198367,149,red
52.9602745765,-7.23501187615,5.56627791207,-13.2439547371,4.76875406643,196,red
51.0904767122,-3.46889558374,10.1084830878,-15.7290835594,-6.87482803064,-210,red
49.1838184291,0.484654153606,14.2581289898,-10.9630829764,-3.8935518184,338,red
47.2417255957,4.52295826775,17.6157946915,-1.66547052303,6.36753072036,-129,red
45.2650778556,8.53875892142,19.828406422,7.49462168003,6.7048553021,13,red
43.2541738486,12.4234627653,20.6250372272,11.9886991637,-4.9147649811,257,red
41.2086748929,16.0704523928,19.8460303223,9.50833251655,-12.969707447,-248,red
39.1275271638,19.3783556003,17.4624652534,1.07691183555,-6.2318539563,288,red
37.0088651425,22.2541669057,13.5839281329,-9.36994445419,7.12550603603,-51,red
34.8498971987,24.6161193352,8.45362444837,-16.7992108714,11.0060538546,-89,red
32.6467736595,26.3962128293,2.43106419309,-17.4556676848,2.68315768604,306,red
30.3944370312,27.5423168686,-4.0362761108,-10.658542893,-4.9293681704,-251,red
28.0864569712,28.01978253,-10.4498211632,0.861916491359,-1.88313533978,183,red
25.7148522201,27.8125153301,-16.3019918127,12.2397877753,5.29978685172,-51,red
23.26989382,26.923470217,-21.1198043196,18.7035864218,3.3039177003,-216,red
20.7398813537,25.3745469907,-24.5060860909,17.6931906884,-8.41414781104,300,red
18.1108920507,23.2058932443,-26.1744838191,9.93180174481,-14.8630822787,-225,red
15.3665181875,20.4746576607,-25.9748210078,-0.955841300624,-4.45327757666,76,red
12.4876126147,17.2532580968,-23.9062801332,-10.089813834,14.1825814523,73,red
9.45204924546,13.6272291507,-20.1172809019,-13.560933408,20.1819142639,-243,red
6.23449723943,9.69271644614,-14.8923248464,-10.235670141,5.43316490591,320,red
2.80621132445,5.55369729128,-8.62724568171,-2.24255144145,-14.1887933703,-146,red
-0.865151998922,1.31902085646,-1.79525940518,6.1428968402,-16.9505948425,6,red
-4.81568495614,-2.90063857758,5.09296841665,10.6460511893,-1.57862584925,153,red
-9.08535298428,-6.99583682041,11.5314024519,9.04481284309,11.4242310052,-279,red
-13.7181078811,-10.8613540084,17.0589375646,2.12397704257,6.17484762651,247,red
-18.7619995344,-14.3990558196,21.2944570797,-6.81820998043,-8.00997296752,-87,red
-24.2692870484,-17.5205436837,23.9639953486,-13.5488874549,-9.28387440113,-118,red
-30.2965456054,-20.1495168442,24.9182580533,-14.787951692,6.61459677393,257,red
-36.9047697763,-22.2237814017,24.1396135542,-9.61011947019,18.8617485985,-268,red
-44.1594746452,-23.6968518948,21.7385682848,0.183229084195,8.29566314106,165,red
-52.1307950971,-24.5391013153,17.9405789071,10.8334215054,-15.7753876837,-10,red
-60.8935878236,-24.7384324136,13.0646971257,18.1684356802,-24.9074964222,-268,red
-70.527545555,-24.3004614408,7.49602701098,19.2620631154,-6.64876155567,184,red
-81.1173390418,-23.2482245103,1.65429020458,13.5420420014,19.0609645805,-376,red
-5.81398130463e-08,-5.81398130463e-08,-6.05840590522e-07,-0.00014412945972,-0.000472606882053,-5,red
-6.17486187885e-07,-6.10979540162e-07,-6.08686526263e-06,-0.00117740669695,-0.00226311468162,5,red
-7.8326617533e-06,-7.75139193406e-06,-7.74787028391e-05,-0.0156343422788,-0.0391221011691,-396,red
-6.29064909612e-05,-6.18840833047e-05,-0.000603495090795,-0.108308771532,-0.19121686843,160,red
-0.000321389118486,-0.000312513940643,-0.00290769899472,-0.413709712611,-0.269594437092,-334,red
-0.0011880948987,-0.00113649525598,-0.00991383088542,-1.00144606418,0.41748334882,-110,red
-0.00348832513927,-0.00326723443405,-0.0262753522311,-1.61323331219,1.85025246613,131,red
-0.00864710595683,-0.00789187994518,-0.0574699022706,-1.55043823632,1.81717430102,-402,red
-0.0188482475691,-0.016676461703,-0.107729835367,0.0144796642971,-1.95616928565,101,red
-0.0371593043121,-0.031699922639,-0.17725631843,3.32634976759,-7.02096230582,-264,red
-0.0676273940988,-0.0553051936788,-0.259652351511,7.3704296013,-6.21447890608,-194,red
-0.115351620725,-0.089883454407,-0.340526257649,9.87887092132,4.12857345819,185,red
-0.186523941651,-0.137599423208,-0.397843428227,8.3531126398,16.2204330832,-318,red
