delta,theta,alpha,beta,gama
4.87718313726e+59,-21.3032281813,21.1461354325,11.5881867132,21.1695378351
4.88329771545e+59,-21.2227199929,22.1753316293,2.08032181164,4.94420071326
4.87870930095e+59,-20.5562335293,22.0917571619,-6.39789850312,-11.8854965687
4.86247605696e+59,-19.3191952085,21.0143704684,-11.6156087779,-12.23804883
4.8335987076e+59,-17.5458450546,19.0995951748,-12.765676297,0.538971712009
4.79101762355e+59,-15.2881278719,16.5239324292,-10.3498903674,8.86860662561
4.73360978327e+59,-12.6139160125,13.4682533511,-5.67316527833,2.83861466302
4.66018560727e+59,-9.60463122514,10.1050563488,-0.307062501072,-8.6291883644
4.56948566243e+59,-6.35236641723,6.5893682646,4.26927780654,-9.62406175364
4.46017723411e+59,-2.95663419924,3.05342415408,6.87464691714,3.02962841961
4.33085076341e+59,0.479116165242,-0.395135309774,6.81881163148,15.5915586133
4.18001614754e+59,3.85107162326,-3.67201921973,4.15536898203,13.1313201936
4.00609890108e+59,7.05858739413,-6.71255906042,-0.12040894419,-3.4408743495
3.80743617607e+59,10.0075584245,-9.46620271496,-4.18958051181,-18.219058522
3.5822726392e+59,12.6135181634,-11.8901296545,-6.02054080054,-17.1089447612
3.32875620416e+59,14.8043633377,-13.9430196698,-4.32481131946,-1.4961232098
3.0449336175e+59,16.5226166542,-15.5800412308,0.611918485249,14.6488417478
2.7287458963e+59,17.7271527369,-16.7500520995,6.74934211614,18.6687575231
2.37802361613e+59,18.3943268456,-17.3957914147,11.008753971,9.13034144095
1.99048204753e+59,18.5184637306,-17.4574598414,10.6622209862,-5.59228906885
1.56371613966e+59,18.1116876356,-16.8795481511,4.7714598003,-15.3131255375
1.09519534922e+59,17.2031036975,-15.620166186,-5.05177475305,-14.6281244243
5.82258313419e+58,15.8373754295,-13.6615466041,-15.0225152532,-4.90842283042
2.21073648823e+57,14.0727756902,-11.0200241386,-20.643941494,7.26026437746
-5.88197112777e+58,11.9788092739,-7.75378253713,-18.6921354103,13.9225686026
-1.25174249077e+59,9.63351234784,-3.96700194099,-8.86612544611,10.876696162
-1.97176986398e+59,7.12053384043,0.190429239442,5.70541363102,1.09964121713
-2.75168018473e+59,4.52610588137,4.52794418442,19.487089943,-7.33208480543
-3.59504056342e+59,1.93601422181,8.82389543504,26.7882759109,-8.39690443293
-4.50559073794e+59,-0.567324245013,12.8390473245,24.2802691646,-3.74096331891
-5.48724971387e+59,-2.90757943928,16.3328445312,12.5896654659,-0.104628959146
-6.5441225775e+59,-5.01693137774,19.0810797075,-3.82293616859,-0.787818086304
-7.68050748377e+59,-6.83811558247,20.8934853655,-18.4866831627,-1.60219183881
-8.90090282104e+59,-8.32602109405,21.62974649,-25.6511014612,2.78098866095
-1.02100145549e+60,-9.44879263567,21.2124685815,-22.7188305552,9.90987295586
-1.16127637528e+60,-10.1884128896,19.6357959397,-11.3067771844,10.6671671855
-1.31142942919e+60,-10.5407638197,16.9687016921,3.5297238786,0.619144730331
-1.4719980751e+60,-10.5151836843,13.352465958,15.5576931715,-12.5041352266
-1.64354364895e+60,-10.1335547219,8.9923876928,20.0781889927,-15.9287841821
-1.82665219144e+60,-9.42898059498,4.14422880817,15.8423246642,-6.06768785564
-2.02193529357e+60,-8.44412938352,-0.903620343579,5.35098107199,7.46549700415
-2.23003096133e+60,-7.22931887253,-5.85071750477,-6.46463381658,12.9066934878
-2.45160449947e+60,-5.84041807709,-10.4059820285,-14.4749067279,8.36748794622
-2.6873494144e+60,-4.33664099257,-14.30799525,-15.495674384,0.82831551947
-2.93798833629e+60,-2.77830980868,-17.3424337171,-9.47684159166,-3.88123095439
-3.20427396023e+60,-1.22466151925,-19.3552348568,0.68124583053,-5.87153651007
-3.48699000643e+60,0.268229163287,-20.2606269577,10.5021362142,-6.69171070826
-3.78695219914e+60,1.64933672863,-20.0437734424,15.8410040829,-4.9272794203
-4.10500926413e+60,2.87431626003,-18.7582698129,14.5356645889,1.01385708669
-4.44204394424e+60,3.90683062911,-16.5190701358,7.19065849292,7.92607977416
-4.79897403263e+60,4.71953712959,-13.4917367005,-3.16997008857,9.22179646518
-5.17675342299e+60,5.29470271381,-9.87918936555,-12.4206005387,2.36670085662
-5.576373176e+60,5.62442709109,-5.90721473768,-17.0526491773,-6.76105523753
-5.99886260108e+60,5.71047441026,-1.80982182235,-15.5311812662,-9.004499325
-6.44529035227e+60,5.56373655256,2.18471496382,-8.72583987821,-1.95690678838
-6.91676553696e+60,5.20336465803,5.86645054964,0.662295952313,6.53632326124
-7.4144388358e+60,4.6556128708,9.05443988567,9.29961139692,6.67240020868
-7.93950363203e+60,3.95244333273,11.6050380274,14.4704891436,-1.76394456679
-8.49319714801e+60,3.12994990543,13.4175674561,14.9127813306,-8.41811331881
-9.07680158656e+60,2.22667477317,14.4373713322,11.0496129043,-4.31013516251
-9.69164527427e+60,1.28190864904,14.656504487,4.66408168844,6.72768452062
-1.03391038036e+61,0.334063354982,14.1122794357,-1.84372816515,11.3167509065
-1.10206011703e+61,-0.580817812423,12.8836280918,-6.41398694338,2.1480118393
-1.17376109019e+61,-1.43036884315,11.0851237024,-8.14617115789,-11.7485590688
-1.24916571733e+61,-2.18699606336,8.8586818928,-7.56258742249,-13.6464573676
-1.32843159043e+61,-2.82873757953,6.36322727291,-6.13778650923,1.03491278476
-1.41172158335e+61,-3.33987588604,3.76292682743,-5.32389560298,16.9285804604
-1.49920395644e+61,-3.71129000407,1.21501754556,-5.58487649996,14.8794652203
-1.5910524575e+61,-3.94052743714,-1.14143193891,-5.99384837575,-5.03155373626
-1.68744641871e+61,-4.03158413744,-3.19455536064,-4.72235492364,-21.6884431469
-1.78857084868e+61,-3.99439768526,-4.86560876524,-0.263845678073,-16.1773523273
-1.89461651891e+61,-3.84407303374,-6.11130957548,7.27841724196,6.74451390879
-2.00578004398e+61,-3.59987377721,-6.92261506648,15.6579572798,23.7999889585
-2.12226395454e+61,-3.2840289015,-7.32046300173,21.160657871,18.2777934943
-2.24427676237e+61,-2.92042216399,-7.34940001722,20.2786141083,-3.47694033436
-2.37203301653e+61,-2.53324040822,-7.07018491969,11.5994802914,-20.5473869922
-2.50575334981e+61,-2.14565227803,-6.55232158085,-3.04336969322,-18.9632329708
-2.64566451421e+61,-1.77857826374,-5.86721327262,-18.8340739743,-3.12819550655
-2.79199940478e+61,-1.44960586854,-5.08240245447,-29.7093910896,11.663083592
-2.94499707044e+61,-1.17209808209,-4.25717353966,-30.9055079571,14.6964057146
-3.10490271067e+61,-0.954536802798,-3.43963553054,-21.1825551529,7.50733039173
-3.27196765688e+61,-0.800133439809,-2.66525275742,-3.64140728025,-1.14035822545
-3.44644933699e+61,-0.706726939123,-1.9566661645,15.3505125162,-5.10247404413
-3.62861122191e+61,-0.666976764598,-1.32456832359,28.7214787443,-5.13438981637
-3.81872275215e+61,-0.668843647668,-0.769342697288,31.624381701,-4.94218916922
-4.01705924299e+61,-0.69633631229,-0.283169392154,23.4169405166,-5.2319533766
-4.22390176622e+61,-0.730490312819,0.147652431218,7.80844031264,-3.06096752634
-4.43953700655e+61,-0.750533866438,0.540355382269,-8.85447053765,3.25997577123
-4.6642570903e+61,-0.73518570864,0.913458690676,-20.3369162734,10.1927208007
-4.89835938409e+61,-0.664022493654,1.28470490156,-23.0397662975,11.298951399
-5.14214626094e+61,-0.518845990744,1.66924351007,-17.2048080652,3.88434295545
-5.39592483085e+61,-0.284974176263,2.07813995209,-6.37412535669,-7.29041491584
-5.66000663292e+61,0.0476185237972,2.51725257627,4.48688149114,-13.6880065911
-5.93470728573e+61,0.483378335709,2.9864519381,11.2222506218,-10.5348171825
-6.22034609258e+61,1.02052480665,3.4791500456,12.0607257853,-0.608790757068
-6.51724559763e+61,1.65072713885,3.98213068517,7.94895030039,8.82170834529
-6.82573108929e+61,2.35913449468,4.47564924806,1.67122885125,11.9093557338
-7.14613004637e+61,3.12476675129,4.93372766303,-3.69104584604,7.63880724581
-7.47877152269e+61,3.9212489308,5.32458596458,-6.17325733341,-0.596893073247
-7.82398546542e+61,4.7178550674,5.61126139833,-5.57030647647,-7.52404975712
-8.18210196211e+61,5.48081229261,5.75258108508,-3.11679565937,-9.12122619828
-8.55345041129e+61,6.17480085423,5.70470318982,-0.525275401372,-5.15229343878
-8.93835861107e+61,6.76457610433,5.42345951234,1.02258659171,0.854851702032
-9.3371517601e+61,7.21663579789,4.86770946476,1.40614680387,4.75558192456
-9.75015136478e+61,7.50085622458,4.00378835588,1.40523127787,5.15820529648
-1.01776740465e+62,7.5920204818,2.81088279029,2.01246670732,3.51720263051
-1.06200302424e+62,7.47116379612,1.28686983931,3.64959933519,1.47310930746
-1.10775227925e+62,7.12666915582,-0.546070989942,5.7609989423,-0.746277744576
-1.15504454064e+62,6.55506068308,-2.63689187562,7.03748744242,-3.17568955898
-1.2039081002e+62,5.76145783007,-4.90302017902,6.15173251042,-4.68879123025
-1.25436999083e+62,4.75966685981,-7.23044384837,2.57920255026,-3.83041018837
-1.30645579239e+62,3.57189968979,-9.47720510471,-2.96737941587,-0.699956274157
-1.36018942236e+62,2.22813087163,-11.4805896056,-8.72144755134,2.91296560985
-1.41559291035e+62,0.76512469236,-13.0678270326,-12.5674089812,5.08282586535
-1.47268615561e+62,-0.774823858433,-14.0697146617,-12.9460565292,4.72626380889
-1.53148666653e+62,-2.34538301219,-14.3362012167,-9.55569095847,1.66737523806
-1.59200928128e+62,-3.89785223054,-13.7525900797,-3.51715033109,-2.86614414037
-1.6542658684e+62,-5.38293608801,-12.25474615,3.0861626272,-5.96745805089
-1.71826500656e+62,-6.75255510437,-9.84161583707,8.07490451561,-4.95725927959
-1.78401164219e+62,-7.96162590121,-6.58346021038,10.045203596,-0.342023991164
-1.85150672404e+62,-8.9697424015,-2.62442684118,8.87031243019,4.05642562388
-1.92074681345e+62,-9.74269087257,1.82150303768,5.63980242327,4.74381348436
-1.99172366928e+62,-10.2537347992,6.48157579641,2.09392805388,1.96069724858
-2.06442380612e+62,-10.4846119324,11.0420076115,-0.179606078712,-1.0985834323
-2.1388280247e+62,-10.4262009872,15.1712546673,-0.445479722431,-2.07543166228
-2.2149109131e+62,-10.078837614,18.5468556961,0.86730982014,-1.48844310813
-2.29264031733e+62,-9.45228144509,20.8833057693,2.38229678781,-0.918127572008
-2.37197678003e+62,-8.56535240371,21.9581885915,2.46279928864,-0.466402473071
-2.45287294551e+62,-7.44526266115,21.6339509661,0.10155430258,0.764172828929
-2.53527292971e+62,-6.12667390571,19.8731632523,-4.39855332073,2.1913153382
-2.61911165333e+62,-4.6505122556,16.7457527807,-9.33874764695,1.58461022434
-2.70431413622e+62,-3.06257725859,12.4274280951,-12.2780457598,-1.68317770515
-2.79079475119e+62,-1.41198714689,7.18926438713,-11.1965391038,-4.39351632
-2.87845643513e+62,0.250489695103,1.37913505259,-5.62910077115,-2.42569014215
-2.96718985521e+62,1.87415869771,-4.60367673841,2.82901717168,3.72116206464
-3.05687252772e+62,3.41011633081,-10.3387550547,10.9952912357,7.98913884262
-3.14736788712e+62,4.81289951137,-15.4172939578,15.4304283077,4.82510306695
-3.23852430244e+62,6.04200878105,-19.4745924368,14.0348750542,-4.16284451671
-3.33017403815e+62,7.06325122988,-22.2195311222,7.12825794044,-10.8895932367
-3.42213215645e+62,7.84985544909,-23.4584493705,-2.5564911481,-8.648764534
-3.51419535753e+62,8.38331756969,-23.1112826582,-11.0140943698,1.11776510705
-3.60614075438e+62,8.65394402368,-21.2184818372,-14.7332106147,10.1613533235
-3.69772457843e+62,8.66106547461,-17.9380274367,-12.2569601218,11.2021709054
-3.78868081206e+62,8.41290970196,-13.5326794381,-4.79289403439,4.14212940024
-3.8787197438e+62,7.92613726203,-8.34842077184,4.40590031374,-4.8870243104
-3.96752644207e+62,7.22506105755,-2.7858078555,11.5630317446,-9.55108354467
-4.05475914266e+62,6.34058709921,2.73341069377,14.0495455703,-7.98298247657
-4.14004754558e+62,5.30892429049,7.80153187455,11.4038825242,-2.54739490946
-4.22299101606e+62,4.17011544096,12.0588123863,5.26387924666,3.29952426265
-4.30315668486e+62,2.96644342844,15.2228877823,-1.65087148284,7.19838633149
-4.38007744267e+62,1.74077161995,17.1109352024,-6.89057500701,7.92101040389
-4.45324982316e+62,0.534887504494,17.6525912596,-9.23645234055,4.89695091481
-4.52213176938e+62,-0.61207518557,16.8925830809,-8.86578977536,-1.31314451525
-4.58614027784e+62,-1.66506522096,14.9829721648,-6.82788287536,-8.12852059637
-4.64464891477e+62,-2.59433679451,12.1657967078,-4.29072242451,-11.2691949922
-4.69698519893e+62,-3.3764226598,8.74777863845,-2.00757698466,-7.20056115697
-4.74242784515e+62,-3.9948194558,5.06959815399,-0.181730108225,3.29486735248
-4.7802038632e+62,-4.44035372619,1.47282881881,1.35416889062,13.5201074518
-4.80948550617e+62,-4.71121328966,-1.73220453206,2.82799354281,14.5451031824
-4.82938706279e+62,-4.81265555632,-4.29464593228,4.2477868801,3.28206693244
-4.83896148835e+62,-4.75642851951,-6.04489706986,5.28308971623,-12.2005234196
-4.83719686863e+62,-4.5599468201,-6.90798473349,5.41314349734,-17.80235891
-4.8230127117e+62,-4.24526364913,-6.90717861894,4.30546463497,-7.07734900511
-4.79525606227e+62,-3.83788452276,-6.15747716692,2.17660523275,10.1582501204
-4.75269743382e+62,-3.3654786347,-4.8496735014,-0.165024339021,16.320934081
-4.69402655339e+62,-2.85654805385,-3.2267176167,-1.69008090165,5.17388520128
-4.6178479146e+62,-2.33911154415,-1.55486671341,-1.7276517349,-10.1608336857
-4.52267613424e+62,-1.83945184616,-0.0926302108363,-0.389792584907,-11.7823980974
-4.40693110814e+62,-1.38096684771,0.939241719546,1.43040025621,1.62155846408
-4.26893296228e+62,-0.983160084474,1.38350677173,2.49252645195,12.7787375837
-4.10689679493e+62,-0.660805927533,1.16501254512,1.82534203713,6.86552397507
-3.91892720623e+62,-0.423324125226,0.299874856455,-0.796273509999,-9.67650488848
-3.70301261143e+62,-0.274393640195,-1.10598447368,-4.72079258171,-16.2495598425
-3.45701933429e+62,-0.211828765283,-2.86897540106,-8.65606348229,-3.26453529998
-3.17868547722e+62,-0.227730536987,-4.74941925605,-11.1363986956,15.355158028
-2.86561456504e+62,-0.308911523836,-6.48014033764,-11.0172418904,18.1019462117
-2.51526895903e+62,-0.437575924798,-7.79871956275,-7.83371665366,1.2320842753
-2.12496303844e+62,-0.59222692835,-8.47961375673,-1.9635662552,-16.9129506981
-1.69185614635e+62,-0.748768561538,-8.3623974392,5.39949775045,-17.1710711255
-1.21294529725e+62,-0.881764125255,-7.37284919231,12.4648563179,-0.574088171615
-6.85057643416e+61,-0.965807658409,-5.53442177631,17.2650405403,14.6112535198
-1.04842697564e+61,-0.976957369898,-2.96869603368,18.232416074,14.0380268751
5.31235690866e+61,-0.894169534542,0.115400921005,14.7854322181,1.21633053281
1.22690760823e+62,-0.700661812037,3.44261091723,7.68351234355,-9.5504421776
1.98610560045e+62,-0.385128123733,6.7004432077,-1.07501772677,-9.69515179088
2.81297345023e+62,0.0572746339729,9.57324365109,-8.87539906955,-2.84951579687
3.71187521014e+62,0.624240343035,11.7774255943,-13.4507081146,2.88886835126
4.68740449344e+62,1.30598212609,13.0937224187,-13.805222256,4.43514963818
5.74439402481e+62,2.08528364867,13.3924625211,-10.6631208109,4.06997432285
6.88792545277e+62,2.93793438985,12.6485683003,-6.16295504558,3.56320463375
8.1233394257e+62,3.83353025121,10.9442403837,-2.84080569148,1.63991186741
9.45624593279e+62,4.73660947978,8.45892397353,-2.31907919149,-2.64698855381
1.08925349117e+63,5.60808101548,5.44780718604,-4.36646805605,-6.85804157676
1.24383871242e+63,6.40688189445,2.21148250466,-6.91203433372,-7.19610356555
1.41002853001e+63,7.09178275205,-0.939535017527,-7.11220412917,-2.56361285256
1.58850255519e+63,7.62325441786,-3.72104290972,-2.94773127909,4.48680878289
1.77997290593e+63,7.96531053958,-5.90757600741,5.50829470798,9.84019566838
1.98518540244e+63,8.08724685747,-7.35689320353,15.8478216476,9.86424985756
2.20492078981e+63,7.96520489665,-8.02341549695,24.2585156847,3.00741217226
2.43999598764e+63,7.58349548263,-7.95896921347,27.1672090702,-7.9733692156
2.69126536664e+63,6.93562436576,-7.30090422379,22.7939266136,-15.4651111701
2.95962205206e+63,6.02496881211,-6.24937172171,11.9000441368,-11.8840857663
3.24599925373e+63,4.86506634532,-5.03695223434,-2.54056723703,2.3386732883
3.5513716224e+63,3.47949683141,-3.89472459544,-16.4928390697,16.4728927395
3.87675663213e+63,1.90135999897,-3.01923720164,-26.2721840738,17.8771397077
4.22321598817e+63,0.172366051562,-2.54470789614,-29.6650807408,4.22658740688
4.59185705987e+63,-1.65843110702,-2.52412286313,-26.4259343952,-13.0811089334
4.98383433791e+63,-3.53621517124,-2.92174330001,-18.0858359815,-18.9137649787
5.4003509151e+63,-5.40224712036,-3.61802938852,-7.24277714624,-8.55623437102
5.84265998971e+63,-7.19589839697,-4.4263946865,3.3476650137,7.94567060075
6.31206639048e+63,-8.85680689138,-5.11968708245,11.5500527487,15.6782123475
6.80992812178e+63,-10.3270777492,-5.4629940803,16.282784693,9.09369260228
7.33765792773e+63,-11.5534431485,-5.24847475502,17.5562293957,-3.69190221039
7.89672487339e+63,-12.4892936859,-4.32762513911,16.1795695329,-10.3176883161
8.48865594131e+63,-13.096501305,-2.63673906346,13.2710770939,-6.61420467417
9.11503764124e+63,-13.3469658155,-0.212221965846,9.76002903501,1.10386759284
9.77751763047e+63,-13.2238287845,2.80632886948,6.08517130935,4.80747294223
1.04778063422e+64,-12.7223060546,6.18593547521,2.2277330195,3.22930484479
1.12176786191e+64,-11.8500969977,9.62210689804,-1.95452443697,0.721880723766
1.19989753477e+64,-10.6273408537,12.7704694012,-6.31827258041,0.009968462914
1.28236050918e+64,-9.08610875253,15.2846114749,-10.2402074867,-0.683766522037
1.36935457185e+64,-7.26944154947,16.8557393809,-12.7942988611,-3.02081073718
1.46108460146e+64,-5.2299636312,17.2494400711,-13.2064272714,-4.27873959902
1.55776272865e+64,-3.02812180334,16.3351300682,-11.3055474849,-0.665016402673
1.65960849405e+64,-0.730119402892,14.1045545104,-7.69586927827,5.92318759622
1.76684900368e+64,1.59436574701,10.6769458565,-3.5343640565,8.05109369173
1.87971908103e+64,3.87458073251,6.2900568811,-0.00753020913485,1.53329394837
1.99846141554e+64,6.04111544129,1.27804521529,2.23697862777,-7.98390628468
2.12332670636e+64,8.02824832969,-3.96115989564,3.40443158864,-10.2609430073
2.2545738011e+64,9.77613876954,-9.00513172711,4.40676028786,-2.34531733761
2.39246982857e+64,11.2327904798,-13.4483318817,6.26660023839,7.46411079045
2.53729032484e+64,12.3557170633,-16.9410110624,9.35346051105,9.07453576447
2.68931935179e+64,13.1132540428,-19.2214493562,12.9019789097,2.19322454818
2.84884960727e+64,13.48547861,-20.1382379782,15.1620872094,-4.24560308976
3.01618252594e+64,13.4647135776,-19.660565145,14.185520433,-3.7491340111
3.19162836978e+64,13.0556110241,-17.8758781171,8.89103040861,0.26071459459
3.37550630743e+64,12.2748334603,-14.9756833008,-0.133721377217,0.481266746078
3.56814448099e+64,11.1503660709,-11.2315631961,-10.5643233494,-3.61744457363
3.76988005935e+64,9.72050047664,-6.96458368226,-19.1424654603,-5.07175526238
3.98105927675e+64,8.0325329544,-2.51194010994,-23.0257487123,0.711051875338
4.20203745523e+64,6.1412203518,1.80515796911,-21.0362624499,8.88082020835
4.4331790097e+64,4.10703512724,5.70873685398,-14.177128584,10.1999066616
4.67485743395e+64,1.99426101376,8.98368379228,-5.13930623388,1.93027926176
