delta,theta,alpha,beta,gama
30694584.409,-15.5899588025,3.35008294025,-9.26746563672,-8.61561662627
31833448.4198,-22.5919082989,11.4921501102,-22.6119091794,33.8671142003
33000477.8569,-28.7791198837,18.0655829758,-37.7594704571,27.8366474672
34195454.2237,-33.9141819748,22.4629088139,-48.2844252861,-5.23473049229
35418075.712,-37.7910707656,24.3371066339,-48.4352378349,-16.780533821
36667950.7434,-40.2426095669,23.6371706243,-36.2251143118,4.30686654685
37944591.1181,-41.1467129977,20.6090096298,-14.65657248,22.715057916
39247404.7433,-40.4311875118,15.7615714976,9.45173601063,7.79746072987
40575687.9125,-38.0769115311,9.80216888258,28.4034678189,-25.2270045324
41928617.1061,-34.1192788462,3.5486050238,36.8827416608,-35.2245719565
43305240.2807,-28.6478511023,-2.17152640089,34.0134034932,-7.42090336174
44704467.6154,-21.8042172478,-6.62230878008,23.3706395016,28.6749913235
46125061.6805,-13.7781032706,-9.2493977646,11.0836984428,35.2188089851
47565626.9937,-4.80182735611,-9.74735477927,2.96549767157,8.82316987317
49024598.9294,4.85673955714,-8.09631635451,1.92644163432,-19.9870900659
50500231.9433,14.9024787325,-4.56382947648,6.75779864032,-24.1548470788
51990587.0774,25.0223065133,0.328009486472,12.8113943602,-6.78841044186
53493518.7079,34.8951093854,5.86590298284,14.3242947982,9.67697306853
55006660.4992,44.2019900648,11.2315980443,7.39955927465,11.2821130745
56527410.5273,52.6364832662,15.6009967425,-7.73435772743,2.97611260833
58052915.5373,59.9144061479,18.244734615,-26.3498840713,-3.91592099469
59580054.2978,65.7830203506,18.6186840765,-41.0667198985,-5.259466855
61105420.0176,70.0292061352,16.4340026155,-45.1487694905,-3.19496624825
62625301.7899,72.4863889717,11.6987336777,-35.6883750894,1.12137448091
64135665.0294,73.0400040718,4.72618166343,-15.1307209304,7.22346038335
65632130.8688,71.631322127,-3.89115255024,9.57802849304,10.0709354991
67109954.4815,68.2594985373,-13.3396101953,29.8100420497,2.92757089484
68564002.2973,62.9817649362,-22.6683215509,38.7966040184,-11.573624458
69988728.0783,55.9117533999,-30.8899204607,34.3772868326,-19.0199726531
71378147.8222,47.2160126016,-37.0868999744,19.7735435993,-8.31850647605
72725813.4591,37.1088362927,-40.5118435428,2.04052323214,12.4628164146
74024785.3085,25.8455856455,-40.6704201821,-11.0999513565,22.2287208622
75267603.2605,13.7147442904,-37.3779264324,-14.6048538932,10.7047694372
76446256.6452,1.02898898005,-30.7831528476,-8.15096380854,-9.16146498455
77552152.7514,-11.8844095737,-21.3570550498,3.98015529091,-16.4875025273
78576083.954,-24.6935189055,-9.84762907211,15.0428919746,-6.59200620027
79508193.4072,-37.0716652113,2.79387826323,18.9624104813,5.65443909807
80337939.2567,-48.7070090244,15.5071238703,13.0160545512,5.84126318516
81054057.321,-59.3114696621,27.2267108884,-1.10308236715,-2.80020724719
81644522.1894,-68.628726824,36.9847550217,-18.188617411,-5.72422850994
82096506.6779,-76.4410695192,44.001078345,-31.8331999253,2.88724505498
82396339.5826,-82.5749042004,47.751908196,-37.0223947007,12.4018009552
82529461.6623,-86.9047710079,48.0107892145,-31.881664327,9.40115262183
82480379.781,-89.3557569455,44.8587962369,-17.9890018992,-5.24885541386
82232619.1318,-89.9042498208,38.6644921396,0.580140432091,-16.9895895977
81768673.4621,-88.5770470646,30.0370439342,18.7988470578,-14.0202928725
81069953.2112,-85.4489029382,19.7583899765,32.1408810024,0.695900245702
80116731.4681,-80.6386542393,8.70222440051,37.5901545635,14.2431280089
78888087.6503,-74.3041071297,-2.25136166939,34.1814252236,16.8601671162
77361848.7983,-66.6358983454,-12.2966176641,23.1427224667,8.34382940679
75514528.3768,-57.8505706332,-20.7702003206,7.6150581923,-5.19896344527
73321262.4639,-48.1831287109,-27.2003752932,-8.139163146,-16.2870170698
70755743.2071,-37.8793618052,-31.3336158676,-19.9761530696,-18.0753128816
67790149.4186,-27.1882222958,-33.1375011579,-25.1924276607,-7.00340003322
64395074.1748,-16.3545344908,-32.7813198005,-23.3720973078,12.0462262834
60539449.2836,-5.6122807444,-30.5979882221,-16.3493669797,24.910646649
56190466.4732,4.82132184186,-27.0326191309,-7.29288087588,18.3630654154
51313495.1579,14.7507855983,-22.5841144289,0.662674532471,-5.32312947483
45871996.6257,24.0062435146,-17.7464318727,5.61543668612,-26.4047009522
39827434.4955,32.4462109915,-12.9557678664,7.40336398908,-24.9818858308
33139181.2839,39.9592110781,-8.54897286193,7.23083572701,-1.65475341135
25764420.9222,46.4642932769,-4.73718647054,6.65370245989,21.7307894623
17658047.0624,51.9105072888,-1.59696471724,6.5028371794,24.0494570717
8772557.01051,56.2754267766,0.920863479343,6.38485885351,6.13413494906
-942058.87582,59.5628525988,2.96648248217,5.07528523196,-12.211813544
-11538432.4841,61.7998504063,4.75422146284,1.55875887869,-15.0402195567
-23071938.0975,63.0332924703,6.51857298109,-3.9562738722,-5.7607493277
-35600817.553,63.3260824549,8.46889578497,-9.72210297635,1.46795103835
-49186310.5596,62.7532419335,10.7486574051,-13.1059911643,0.930116114642
-63892790.3197,61.3980265718,13.4044091886,-11.9218463654,0.0802046920333
-79787904.5959,59.3482213791,16.3684250727,-5.73126891137,5.74231298391
-96942722.3529,56.6927439632,19.4572815037,3.63309830373,12.3178019828
-115431886.1,53.5186646867,22.386802619,12.6873640732,8.56017614199
-135333770.049,49.9087285222,24.8018734268,17.805313666,-6.29343038969
-156730644.188,45.9394362444,26.3178465977,16.8700849107,-18.8187226734
-179708844.378,41.6797177621,26.5688816351,10.2468835076,-15.6845541173
-204358948.526,37.1902057655,25.2576714854,0.602954775946,1.18114993523
-230775958.944,32.5230906025,22.2006918501,-8.32919207437,16.3437091169
-259059490.901,27.7225101014,17.3634269403,-13.4343663191,16.9689680119
-289313967.456,22.8254047683,10.8809970809,-13.5241880857,4.8727482209
-321648820.552,17.8627475411,3.06111106761,-9.66982193408,-7.63210777781
-356178698.417,12.8610378798,-5.63187268206,-4.46391826733,-11.2733961099
-393023679.236,7.84394340371,-14.610851434,-0.617842460838,-7.01266034485
-432309491.079,2.8339818294,-23.2147399566,0.420826886272,-1.22435196123
-474167738.044,-2.14585142231,-30.7671793005,-0.849750910128,2.30182446483
-518736132.541,-7.07059795284,-36.6391698893,-2.3723773324,3.90810710631
-566158733.633,-11.9120760084,-40.3092123992,-1.80833052232,4.45097966196
-616586191.347,-16.6379152027,-41.4147851737,1.98569535888,3.6067057949
-670175996.812,-21.2109400948,-39.7898629268,8.11315069808,1.51400215463
-727092738.082,-25.5889428518,-35.484654966,13.9115161272,-0.658134565147
-787508361.496,-29.7248720528,-28.7655961336,16.2249588845,-2.47843705395
-851602438.35,-33.5674450957,-20.0955725879,13.0424223649,-4.53264380784
-919562436.695,-37.0621649713,-10.0962085306,4.68420574236,-5.97889485646
-991583998.002,-40.1526971498,0.504290737477,-6.08498905225,-3.94066123415
-1067871218.43,-42.7825459785,10.9328411824,-15.1479615873,2.55469443232
-1148636934.38,-44.8969599028,20.4368824615,-18.8680782507,9.18106349007
-1234103012.04,-46.4449903199,28.3472644514,-15.7994061368,9.56218994735
-1324500640.49,-47.3816281947,34.1326757724,-7.42591605414,2.46874395841
-1420070627.99,-47.6699381074,37.4406406708,2.4846487193,-6.02774012545
-1521063701.09,-47.2830994841,38.1216551562,9.65524254854,-8.81676195352
-1627740805.88,-46.2062577612,36.2348545925,11.3433056456,-5.20674995804
-1740373411.06,-44.4380933219,32.0353963598,7.59973717102,-0.618149930894
-1859243812.09,-41.9920292873,25.9453840764,1.08241409073,0.863121886392
-1984645435.87,-38.8970101014,18.5116262577,-4.43982901538,1.3788826892
-2116883145.27,-35.1977916486,10.3546594708,-6.05407647768,5.001692024
-2256273542.65,-30.9546961045,2.11409717074,-3.1074303377,9.85173943637
-2403145271.67,-26.2428042697,-5.60458889633,2.61139435803,8.17069214595
-2557839316.42,-21.1505851269,-12.2772554101,7.89637972459,-3.6343031777
-2720709296.89,-15.777991026,-17.4985444629,9.75813504301,-17.0929105759
-2892121759.8,-10.2340677938,-21.0069928486,6.86607125375,-17.9107810454
-3072456463.49,-4.63413911453,-22.6963140248,0.178785758177,-1.83075086985
-3262106655.83,0.903362211955,-22.6126521532,-7.48238206449,17.8512468737
-3461479343.58,6.26031417043,-20.9390424451,-12.7457284315,21.9618287725
-3670995551.96,11.3224415356,-17.9695815889,-13.3116111957,5.76336479205
-3891090572.66,15.9828162049,-14.0765625593,-9.07658550828,-14.5058401016
-4122214198.83,20.1451754314,-9.67399184188,-2.12551990637,-18.155197995
-4364830945.04,23.726929426,-5.1806799844,4.44041683036,-2.85188203809
-4619420250.37,26.6617462111,-0.98573644163,8.1713509033,12.427516847
-4886476662.55,28.9016142661,2.5811120556,8.45334286817,9.35255324129
-5166510000.87,30.4182992454,5.27247504991,6.54897594457,-7.53555360222
-5460045495.54,31.2041325303,6.93823544681,4.55124901133,-15.5076698714
-5767623900.95,31.272095847,7.53185372568,3.95263719395,-1.41166150421
-6089801580.09,30.6552020107,7.10815754085,4.73025617665,20.4251449715
-6427150557.34,29.405215896,5.81345937316,5.49332177564,23.2216122752
-6780258536.46,27.5907908542,3.86927600421,4.51937844891,-0.672527576734
-7149728880.61,25.2951030795,1.55098918244,0.926604633448,-28.8149191671
-7536180550.87,22.6130664522,-0.837209529649,-4.76332894956,-31.691073533
-7940247999.58,19.6482111013,-2.98964555456,-10.9201763636,-4.18269600314
-8362581014.57,16.5093079372,-4.62713724132,-15.649676057,28.5969350711
-8803844510.07,13.30682794,-5.52368130185,-17.5946562719,36.4262043377
-9264718259.89,10.1493438604,-5.5295152913,-16.2282916827,13.0731332448
-9745896568.22,7.14000061152,-4.58805194439,-11.6245246889,-19.6386090763
-10248087873.0,4.37318532274,-2.74447478546,-4.11322306021,-34.2025856313
-10772014276.9,1.9315198939,-0.144519872197,5.73658285545,-21.6803221517
-11318410999.7,-0.116713470259,2.97703779444,16.741010131,4.57137093397
-11888025747.6,-1.71961761105,6.31756001758,26.7211500132,24.2203104557
-12481617991.6,-2.84312112246,9.53559815181,32.6430218257,25.9635808528
-13099958150.5,-3.47176898696,12.2849670424,31.508633812,11.60325654
-13743826670.2,-3.60885163582,14.2502154594,21.726306245,-8.88946526363
-14414012992.8,-3.27588966103,15.1796053725,4.31051064638,-23.3072421157
-15111314408.7,-2.51151049839,14.9120158201,-16.7746744408,-22.43529125
-15836534782.8,-1.36976435864,13.3949625768,-35.4919056191,-6.00400670755
-16590483147.5,0.0820581524122,10.6919090768,-45.6780897772,14.5650156638
-17373972153.6,1.76601830463,6.97805828408,-43.4081683331,23.1852487701
-18187816369.9,3.59642043024,2.52493682131,-28.7873489892,13.3231900677
-19032830422.4,5.48288657719,-2.32465269917,-6.24756936393,-4.75947629422
-19909826963.0,7.33351010782,-7.18854462619,16.9852010235,-14.0468498953
-20819614456.6,9.05799359959,-11.6804595049,33.6736492526,-8.87946602253
-21762994777.4,10.5706745997,-15.4449095644,39.3228849946,-0.0386279792645
-22740760600.3,11.7933364849,-18.1884110235,33.6297704625,0.225070468774
-23753692577.0,12.6577020126,-19.7042483942,20.0697331189,-5.29602707167
-24802556282.8,13.1075190776,-19.8887549943,4.02919425559,-2.88537894394
-25888098920.7,13.1001701496,-18.7478692773,-9.46887235277,11.4070162666
-27011045768.2,12.6077648451,-16.3935821237,-17.3908466859,22.1091157202
-28172096350.1,11.6177068332,-13.030761939,-19.1326922509,11.4295638175
-29371920322.3,10.1327567726,-8.93570956941,-15.9214533521,-16.1164126919
-30611153047.8,8.17063690503,-4.42861430729,-9.78482823673,-33.7233438266
-31890390845.5,5.76323694763,0.15722523204,-2.72494167412,-20.6793827538
-33210185893.1,2.95548397761,4.50609546296,3.60056750609,12.9446964544
-34571040761.2,-0.19606503616,8.34707795704,7.82389836434,35.1712621997
-35973402555.8,-3.62485759572,11.4747418097,8.8155333872,25.5175131411
-37417656645.1,-7.25616228618,13.7611272924,5.93386201455,-4.56876631553
-38904119943.4,-11.0090185343,15.1581006599,-0.439924719978,-25.8726804835
-40433033725.1,-14.7982620255,15.6905688295,-8.45664846805,-22.222620175
-42004555938.4,-18.5365647711,15.4422707254,-14.9568819762,-3.55604264636
-43618752987.0,-22.13643058,14.536739779,-16.4869326984,9.86157373143
-45275590948.1,-25.5120953212,13.1164422851,-10.8967086494,10.184000857
-46974926189.5,-28.5812994758,11.3229914535,1.22754090429,5.62241832019
-48716495351.8,-31.2669243964,9.28082067179,16.146522385,5.0700428492
-50499904656.6,-33.498500985,7.08601162509,28.0528193275,6.08578234973
-52324618502.5,-35.2135996954,4.80130650461,31.4325827952,0.786770626106
-54189947308.3,-36.3590963449,2.45769167389,23.7335442485,-10.6015768859
-56095034563.4,-36.8922929345,0.0621980694551,6.99483947568,-17.6947481331
-58038843043.9,-36.7818698882,-2.3893397918,-12.5963000158,-11.9340831978
-60020140151.6,-36.0086504481,-4.89667169242,-27.2643556206,3.29486576669
-62037482335.8,-34.5661583145,-7.43929199246,-31.1850675634,16.5257450549
-64089198554.3,-32.460952879,-9.96318219058,-23.2528873891,19.4297393784
-66173372731.7,-29.7127390541,-12.3728106507,-7.66318260208,11.716191573
-68287825175.6,-26.3542616056,-14.5304860641,8.03436450514,-2.19243139418
-70430092907.0,-22.4309948504,-16.2640758673,16.5256984977,-16.2891016601
-72597408867.6,-18.0006271997,-17.3826893143,14.2665481444,-22.9632035864
-74786679961.9,-13.1323287293,-17.6985631837,3.22872166947,-15.8169207924
-76994463898.9,-7.90578569834,-17.0523527088,-10.0582156368,3.14072736124
-79216944792.6,-2.40998759253,-15.3384372258,-17.7632917234,21.1867840081
-81449907487.8,3.25823938173,-12.5267685927,-14.7361538187,24.4167828492
-83688710573.2,8.99594542463,-8.67818544354,-1.23964890522,10.9248913058
-85928258049.2,14.6959977728,-3.95086165729,16.9622189047,-7.40553925914
-88162969613.8,20.2492213242,1.40346879444,31.2614291332,-17.0271585585
-90386749534.7,25.546703409,7.0537264113,34.330151344,-14.9163071192
-92592954073.4,30.4822130637,12.6131136053,23.6782962311,-7.73753488703
-94774357428.5,34.9546702447,17.6699873679,2.90382957645,-1.33707392001
-96923116164.5,38.8705924467,21.8229869074,-19.9181746896,5.05072234967
-99030732094.3,42.1464463262,24.71700018,-35.8474963551,13.2366078123
-101088013581.0,44.7108338211,26.0764680221,-38.9383697349,18.4034227824
-103085035225.0,46.5064397134,25.7327099646,-28.6111953175,11.913808019
-105011095908.0,47.4916655839,23.64246013,-9.59573795589,-6.7734631659
-106854675152.0,47.641882331,19.8956721926,10.3730280678,-24.3097945113
-108603387765.0,46.9502514846,14.7117950401,23.970288398,-24.1432951795
-110243936739.0,45.4280894555,8.42493308047,27.2582578586,-4.25055129901
-111762064364.0,43.1047696053,1.45935355126,20.945478727,18.4171498327
-113142501517.0,40.0271688995,-5.70245243042,9.47911392744,23.9260157327
-114368915108.0,36.2586687963,-12.5565217629,-1.46045974955,9.46044319008
-115423853622.0,31.8777205075,-18.6161425098,-7.75589158827,-8.63437481373
-116288690743.0,26.9759942513,-23.4495714347,-8.53504832699,-13.0961855982
-116943567002.0,21.6561524551,-26.7137147269,-5.9638391786,-3.70750248258
-117367329429.0,16.0293089154,-28.1809170811,-3.4284861906,4.71640733897
-117537469147.0,10.2122511551,-27.75651628,-3.26746863466,0.931042175196
-117430056885.0,4.32451060457,-25.4856290063,-5.39676304871,-9.38568220426
-117019676353.0,-1.51463156857,-21.5486072283,-7.56523787647,-10.6870473137
-116279355430.0,-7.18911527242,-16.2456307164,-6.98278692445,3.30377209568
-115180495131.0,-12.5889627907,-9.97185667868,-2.27608860572,20.4447774356
-113692796272.0,-17.6129451543,-3.18532187239,5.41992841822,21.9909872806
-111784183809.0,-22.1709712852,3.62963625817,12.8742735721,2.89687623491
-109420728763.0,-26.1861272181,10.0003052445,16.418504533,-21.4690106289
-106566567679.0,-29.5963101509,15.5015983268,13.8933879703,-29.5928793263
-103183819547.0,-32.3554221895,19.787034754,5.81636125658,-14.1952952218
-99232500107.8,-34.4341051143,22.6121430779,-4.80542559718,11.6610018499
-94670433465.2,-35.8200108873,23.8485472675,-13.8496319378,27.3027449875
-89453160913.0,-36.5176116442,23.487991633,-17.8957598843,22.2128750557
-83533846884.8,-36.5475572895,21.636606767,-15.5986001264,2.69649421189
-76863181924.4,-35.945595039,18.5006139934,-8.05690820407,-15.8846489708
-69389282567.5,-34.7610775773,14.3652827515,1.83390499571,-21.8032303627
-61057588017.5,-33.0551025519,9.56929720117,10.6135819118,-13.7129150438
-51810753491.4,-30.898341037,4.47681903348,15.501022327,1.3198909185
-41588540103.1,-28.3686286075,-0.550549641547,15.2029902081,13.8264555721
-30327701145.5,-25.5484092845,-5.17994763491,10.1048738169,17.0259987755
-17961864623.1,-22.5221264611,-9.12984687743,1.95071048485,9.7657329838
-4421411883.27,-19.3736453951,-12.1875246782,-6.73718012914,-2.89235034245
10366647814.4,-16.1837837292,-14.2202596757,-13.32032029,-12.6789298796
26478806954.4,-13.0280239934,-15.1796601441,-15.7259232654,-13.7859706098
43995193818.0,-9.97447977088,-15.0991605842,-13.0767234545,-6.6265470725
62999711102.3,-7.08218166832,-14.0853049967,-6.08728358163,3.55937602051
83580179283.2,-4.39973953337,-12.3039104314,3.01020609334,11.0005635377
105828484895.0,-1.96442003454,-9.96250103382,11.1389767727,12.226561736
129840733905.0,0.198346647051,-7.29051685856,15.5081118276,6.54854507857
155717410352.0,2.07503809875,-4.51888821114,14.7423849487,-3.76421380331
183563540420.0,3.66370332252,-1.86069790013,9.4320989959,-13.1866684967
213488862119.0,4.97323582425,0.50533627602,1.78385828946,-14.7604458842
245608000717.0,6.02228387546,2.44711140953,-5.43254753728,-5.15893550112
280040650085.0,6.83784366392,3.88620557305,-10.0553916664,10.4358342335
316911760088.0,7.45359588923,4.79942744448,-11.2414540827,19.7584566575
356351730161.0,7.90805414045,5.21504980505,-9.47382510721,13.1350515563
398496609170.0,8.24259901793,5.20442348612,-6.01665931358,-5.94550342677
443488301674.0,8.49948006757,4.87013070216,-2.18883196014,-21.2001162646
491474780667.0,8.71987401274,4.33216111436,1.16618990012,-17.8943979635
